   0  -21    8   (number of answers: 1), answers: [0.38095238095238093]
 -84    0    4    0   22   (number of answers: 0), answers: []
 -40    0   72    0  -32   (number of answers: 0), answers: []
  75    0  -32    0  -25   (number of answers: 0), answers: []
  14    2    0   (number of answers: 1), answers: [0.0]
  44  -45   24   (number of answers: 1), answers: [0.5333333333333333]
  -9   -1   50   (number of answers: 1), answers: [50.0]
  24    0   72    0    0   (number of answers: 1), answers: [0.0]
 -12    0  -50    0    1   (number of answers: 0), answers: []
   0    0  -60    0   66   (number of answers: 0), answers: []
   0  -40   (number of answers: 0), answers: []
  20    0   (number of answers: 1), answers: [0.0]
  38   20  -16   (number of answers: 1), answers: [0.8]
  24    0    9   (number of answers: 0), answers: []
   0   30   18   (number of answers: 1), answers: [-0.6]
  48    0    0    0    4   (number of answers: 0), answers: []
 -44    0    0    0   24   (number of answers: 0), answers: []
   7    0   20    0   40   (number of answers: 0), answers: []
  40    0   -3    0   76   (number of answers: 0), answers: []
   0    0  -72    0    0   (number of answers: 1), answers: [0.0]
   0    0  -88    0   -6   (number of answers: 0), answers: []
 -66   22   72   (number of answers: 1), answers: [-3.272727272727273]
  28  -19    9   (number of answers: 1), answers: [0.47368421052631576]
   0   13  -22   (number of answers: 1), answers: [1.6923076923076923]
 -21    0   66    0  -23   (number of answers: 0), answers: []
   0    0   20    0    0   (number of answers: 1), answers: [0.0]
  15    0   22    0  -12   (number of answers: 0), answers: []
 -38    0  -12    0   42   (number of answers: 0), answers: []
  -2    0  -75    0    7   (number of answers: 0), answers: []
  -3    0  -75    0    0   (number of answers: 1), answers: [0.0]
  63   24  -19   (number of answers: 1), answers: [0.7916666666666666]
 -50    2  -24   (number of answers: 1), answers: [12.0]
  48   23  -40   (number of answers: 1), answers: [1.7391304347826086]
   0  -22  -51   (number of answers: 1), answers: [-2.3181818181818183]
   3  -19    0   (number of answers: 1), answers: [-0.0]
  -4    0   18   (number of answers: 0), answers: []
   0    0infinite number of answers
-100  -36   (number of answers: 1), answers: [-0.36]
 -20    0  -18    0  -38   (number of answers: 0), answers: []
   0    0   32    0   -8   (number of answers: 0), answers: []
   3    0    0    0    8   (number of answers: 0), answers: []
   0   48   (number of answers: 0), answers: []
 -11   22   (number of answers: 1), answers: [2.0]
 -68  -16  -56   (number of answers: 1), answers: [-3.5]
  14  -76    0   (number of answers: 1), answers: [-0.0]
   8  -26  -88   (number of answers: 1), answers: [-3.3846153846153846]
   9    0    0    0   -6   (number of answers: 0), answers: []
  36    0   11    0   30   (number of answers: 0), answers: []
 -40    0  -69    0   16   (number of answers: 0), answers: []
  32    0  -50    0    0   (number of answers: 1), answers: [0.0]
  -4    0    0    0  -44   (number of answers: 0), answers: []
   2    0   44    0    0   (number of answers: 1), answers: [0.0]
 -27  -15  -13   (number of answers: 1), answers: [-0.8666666666666667]
   0   28  -12   (number of answers: 1), answers: [0.42857142857142855]
 -42    0    0infinite number of answers
   8  -20   (number of answers: 1), answers: [2.5]
   0    3   (number of answers: 0), answers: []
  -2    0   19   (number of answers: 0), answers: []
 -18  -18    0   (number of answers: 1), answers: [-0.0]
   0  -24  -16   (number of answers: 1), answers: [-0.6666666666666666]
   0  -13   (number of answers: 0), answers: []
   0  -12   (number of answers: 0), answers: []
 -64   45  -36   (number of answers: 1), answers: [0.8]
  92   18   -9   (number of answers: 1), answers: [0.5]
  -4    0   88   (number of answers: 0), answers: []
   0    0   32    0  -14   (number of answers: 0), answers: []
 -40    0   22    0   88   (number of answers: 0), answers: []
   0    0   96    0  -26   (number of answers: 0), answers: []
  16    0    8   (number of answers: 0), answers: []
  44   42  -84   (number of answers: 1), answers: [2.0]
 -20   12  -12   (number of answers: 1), answers: [1.0]
 -28    0   44    0   -6   (number of answers: 0), answers: []
   0    0 -100    0    0   (number of answers: 1), answers: [0.0]
  12    0   -2    0  -63   (number of answers: 0), answers: []
 -40    0   (number of answers: 1), answers: [-0.0]
 -34  -12   (number of answers: 1), answers: [-0.35294117647058826]
  20    0   40    0   10   (number of answers: 0), answers: []
   0    0    9    0    0   (number of answers: 1), answers: [0.0]
 -24    0  -72    0  -24   (number of answers: 0), answers: []
  18  -23   (number of answers: 1), answers: [1.2777777777777777]
   8    0   (number of answers: 1), answers: [0.0]
   0   84  -28   (number of answers: 1), answers: [0.3333333333333333]
   0  100   46   (number of answers: 1), answers: [-0.46]
  28   24   51   (number of answers: 1), answers: [-2.125]
  30  -22   (number of answers: 1), answers: [0.7333333333333333]
   0  -60   (number of answers: 0), answers: []
   0    0  -14    0    0   (number of answers: 1), answers: [0.0]
 -33    0   20    0    0   (number of answers: 1), answers: [0.0]
  28    0  -21    0    0   (number of answers: 1), answers: [0.0]
   0    0  -28    0   11   (number of answers: 0), answers: []
   0    0  -26    0   16   (number of answers: 0), answers: []
   0    0    0    0   22   (number of answers: 0), answers: []
  -4   16   (number of answers: 1), answers: [4.0]
   0    0infinite number of answers
  -2    6    0   (number of answers: 1), answers: [0.0]
  -4  -17   24   (number of answers: 1), answers: [1.411764705882353]
 -12  -21   28   (number of answers: 1), answers: [1.3333333333333333]
 -54    0    0    0   16   (number of answers: 0), answers: []
 -48    0    0    0    0infinite number of answers
 -30    0    0    0  -10   (number of answers: 0), answers: []
   4  -16  -42   (number of answers: 1), answers: [-2.625]
  -2  -88  -45   (number of answers: 1), answers: [-0.5113636363636364]
 -12  -11  -18   (number of answers: 1), answers: [-1.6363636363636365]
   0    0    0infinite number of answers
   0  -52  -28   (number of answers: 1), answers: [-0.5384615384615384]
  96   40  -69   (number of answers: 1), answers: [1.725]
 -25    0  -66    0   64   (number of answers: 0), answers: []
 -28    0    9    0  -14   (number of answers: 0), answers: []
   0    0   36    0   24   (number of answers: 0), answers: []
   0    0    0    0  -38   (number of answers: 0), answers: []
  42    0  -34    0  -21   (number of answers: 0), answers: []
  10    0   57    0   16   (number of answers: 0), answers: []
   3    0  -60    0    4   (number of answers: 0), answers: []
  40    0   -8    0    0   (number of answers: 1), answers: [0.0]
  13    0    3    0  -27   (number of answers: 0), answers: []
 -36   -6   (number of answers: 1), answers: [-0.16666666666666666]
 -23  -30   (number of answers: 1), answers: [-1.3043478260869565]
   0  -15   (number of answers: 0), answers: []
 -38  -63   (number of answers: 1), answers: [-1.6578947368421053]
   0    0    0    0   48   (number of answers: 0), answers: []
   0    0  -56    0  -42   (number of answers: 0), answers: []
   0    0    0    0    2   (number of answers: 0), answers: []
  -4   -8    4   (number of answers: 1), answers: [0.5]
  -4   -4    0   (number of answers: 1), answers: [-0.0]
   0   14   12   (number of answers: 1), answers: [-0.8571428571428571]
   0  -16   23   (number of answers: 1), answers: [1.4375]
  -2    0   12   (number of answers: 0), answers: []
  -9   20    0   (number of answers: 1), answers: [0.0]
 -40    0    0    0   18   (number of answers: 0), answers: []
  63    0    0    0  -10   (number of answers: 0), answers: []
  24    0  -60    0   48   (number of answers: 0), answers: []
 -15  -10   44   (number of answers: 1), answers: [4.4]
 -48    7    0   (number of answers: 1), answers: [0.0]
  20    0   40   (number of answers: 0), answers: []
 -76    0   10    0    8   (number of answers: 0), answers: []
 -45    0  -12    0   80   (number of answers: 0), answers: []
   0    0   20    0  -38   (number of answers: 0), answers: []
 -80    0    6    0   50   (number of answers: 0), answers: []
   0    0  -51    0  -64   (number of answers: 0), answers: []
   7    0   21    0  -21   (number of answers: 0), answers: []
  48    5   (number of answers: 1), answers: [-0.10416666666666667]
  48  -32   (number of answers: 1), answers: [0.6666666666666666]
   0   22   32   (number of answers: 1), answers: [-1.4545454545454546]
 -57  -12  -21   (number of answers: 1), answers: [-1.75]
   0  -21  -15   (number of answers: 1), answers: [-0.7142857142857143]
 -40  -13  -39   (number of answers: 1), answers: [-3.0]
  14    0  -10   (number of answers: 0), answers: []
 -28  -92  -12   (number of answers: 1), answers: [-0.13043478260869565]
   2   18   (number of answers: 1), answers: [-9.0]
  -7  -12   (number of answers: 1), answers: [-1.7142857142857142]
 -56    0  -12   (number of answers: 0), answers: []
  57  -68    1   (number of answers: 1), answers: [0.014705882352941176]
 -32  -12  -42   (number of answers: 1), answers: [-3.5]
  -6    0   92    0    8   (number of answers: 0), answers: []
  22    0  -44    0   12   (number of answers: 0), answers: []
   0    0  -68    0  -17   (number of answers: 0), answers: []
 -57    0   (number of answers: 1), answers: [-0.0]
  32  -39   (number of answers: 1), answers: [1.21875]
 -96    0   (number of answers: 1), answers: [-0.0]
  28   -9   (number of answers: 1), answers: [0.32142857142857145]
  30    0   88    0  -20   (number of answers: 0), answers: []
  92    0   50    0   57   (number of answers: 0), answers: []
 -40    0  -24    0  -46   (number of answers: 0), answers: []
   1   12   (number of answers: 1), answers: [-12.0]
  42  -44   (number of answers: 1), answers: [1.0476190476190477]
  26    0   63    0    0   (number of answers: 1), answers: [0.0]
   0    0    6    0   24   (number of answers: 0), answers: []
 -68    0    0    0   -2   (number of answers: 0), answers: []
 -21   12   -9   (number of answers: 1), answers: [0.75]
  72    0  -24   (number of answers: 0), answers: []
   0   26    0   (number of answers: 1), answers: [0.0]
-100  -13   (number of answers: 1), answers: [-0.13]
   0   20   (number of answers: 0), answers: []
   0   76  -40   (number of answers: 1), answers: [0.5263157894736842]
   0   28  -48   (number of answers: 1), answers: [1.7142857142857142]
  13   36    0   (number of answers: 1), answers: [0.0]
   7  -22   (number of answers: 1), answers: [3.142857142857143]
 -44  -28   (number of answers: 1), answers: [-0.6363636363636364]
 -88    0   56    0   48   (number of answers: 0), answers: []
 -32    0    0    0  -38   (number of answers: 0), answers: []
 -48    0   48    0    0   (number of answers: 1), answers: [0.0]
  25    0   (number of answers: 1), answers: [0.0]
 -18  -68   (number of answers: 1), answers: [-3.7777777777777777]
  -2  -18   (number of answers: 1), answers: [-9.0]
  25  -20   (number of answers: 1), answers: [0.8]
 -63    4   (number of answers: 1), answers: [0.06349206349206349]
  21    0   (number of answers: 1), answers: [0.0]
  96   -3   (number of answers: 1), answers: [0.03125]
 -16   21   (number of answers: 1), answers: [1.3125]
 -12    0  -48    0    0   (number of answers: 1), answers: [0.0]
 -28    0  -25    0   30   (number of answers: 0), answers: []
 -12    0   84    0    0   (number of answers: 1), answers: [0.0]
 -42    4   60   (number of answers: 1), answers: [-15.0]
   6   57  -24   (number of answers: 1), answers: [0.42105263157894735]
   0  -18  -92   (number of answers: 1), answers: [-5.111111111111111]
  54   27   (number of answers: 1), answers: [-0.5]
   0  -57   (number of answers: 0), answers: []
   0    0infinite number of answers
  -3    0   (number of answers: 1), answers: [-0.0]
  -8    6    0   (number of answers: 1), answers: [0.0]
 -24   18  -42   (number of answers: 1), answers: [2.3333333333333335]
   0    1   45   (number of answers: 1), answers: [-45.0]
  69   76   68   (number of answers: 1), answers: [-0.8947368421052632]
  -9    4    0   (number of answers: 1), answers: [0.0]
 -15   54  -48   (number of answers: 1), answers: [0.8888888888888888]
  24  -72  -38   (number of answers: 1), answers: [-0.5277777777777778]
   9   -8  -16   (number of answers: 1), answers: [-2.0]
 -15   42   28   (number of answers: 1), answers: [-0.6666666666666666]
 -44    0    0    0  -46   (number of answers: 0), answers: []
 -22    0  -60    0    0   (number of answers: 1), answers: [0.0]
  21    0   15    0   80   (number of answers: 0), answers: []
   0    0    9    0    4   (number of answers: 0), answers: []
   0    0   -4    0  -48   (number of answers: 0), answers: []
  22    0   54    0  -13   (number of answers: 0), answers: []
 -18  -21   (number of answers: 1), answers: [-1.1666666666666667]
 -12   22   (number of answers: 1), answers: [1.8333333333333333]
  21   21   (number of answers: 1), answers: [-1.0]
  64    0   (number of answers: 1), answers: [0.0]
  23   18  -12   (number of answers: 1), answers: [0.6666666666666666]
  20    0    0infinite number of answers
 -24  -56   40   (number of answers: 1), answers: [0.7142857142857143]
  30  -21   (number of answers: 1), answers: [0.7]
  48   16   (number of answers: 1), answers: [-0.3333333333333333]
   0   88   (number of answers: 0), answers: []
  69    2   (number of answers: 1), answers: [-0.028985507246376812]
  10    0   21    0  -12   (number of answers: 0), answers: []
 -12    0   18    0   56   (number of answers: 0), answers: []
   0    0  -52    0    0   (number of answers: 1), answers: [0.0]
  63   18   (number of answers: 1), answers: [-0.2857142857142857]
 -12    0   (number of answers: 1), answers: [-0.0]
 -26  -52   (number of answers: 1), answers: [-2.0]
-100   -4   (number of answers: 1), answers: [-0.04]
   2    0   12    0   -9   (number of answers: 0), answers: []
  15    0  -21    0    9   (number of answers: 0), answers: []
   0    0  -27    0   42   (number of answers: 0), answers: []
 -45    0   75    0   27   (number of answers: 0), answers: []
   6    0    0    0  -39   (number of answers: 0), answers: []
  69    0  -30    0  -80   (number of answers: 0), answers: []
   0   42   23   (number of answers: 1), answers: [-0.5476190476190477]
   0   38   -5   (number of answers: 1), answers: [0.13157894736842105]
  -3    4   14   (number of answers: 1), answers: [-3.5]
   6   64   (number of answers: 1), answers: [-10.666666666666666]
  24  -24   (number of answers: 1), answers: [1.0]
 -33  -18  -27   (number of answers: 1), answers: [-1.5]
  52  -51  -40   (number of answers: 1), answers: [-0.7843137254901961]
  36    3   34   (number of answers: 1), answers: [-11.333333333333334]
   0   28   (number of answers: 0), answers: []
 -75   22   (number of answers: 1), answers: [0.29333333333333333]
   0   24   (number of answers: 0), answers: []
  19    0   (number of answers: 1), answers: [0.0]
   0   15  -10   (number of answers: 1), answers: [0.6666666666666666]
   0   66  -14   (number of answers: 1), answers: [0.21212121212121213]
  24  -12    0   (number of answers: 1), answers: [-0.0]
 -15  -42    0   (number of answers: 1), answers: [-0.0]
  -8  -30  -84   (number of answers: 1), answers: [-2.8]
  60    0   -8   (number of answers: 0), answers: []
   4    0   42    0  -84   (number of answers: 0), answers: []
  30    0   42    0    0   (number of answers: 1), answers: [0.0]
   0    0  -50    0   60   (number of answers: 0), answers: []
  75    0   11    0    0   (number of answers: 1), answers: [0.0]
  63    0   45    0   20   (number of answers: 0), answers: []
  20    0  -32    0   30   (number of answers: 0), answers: []
   0   18   (number of answers: 0), answers: []
  39   22   (number of answers: 1), answers: [-0.5641025641025641]
  19   14   (number of answers: 1), answers: [-0.7368421052631579]
 -30    0   (number of answers: 1), answers: [-0.0]
  84   72    7   (number of answers: 1), answers: [-0.09722222222222222]
   0   -8   51   (number of answers: 1), answers: [6.375]
  20  -57  -60   (number of answers: 1), answers: [-1.0526315789473684]
  15    0   20    0   11   (number of answers: 0), answers: []
 -12    0    0    0   64   (number of answers: 0), answers: []
 -27    0  -22    0   13   (number of answers: 0), answers: []
  30   -8  -15   (number of answers: 1), answers: [-1.875]
  38    0  -46   (number of answers: 0), answers: []
  30   20    0   (number of answers: 1), answers: [0.0]
  42  -23  -15   (number of answers: 1), answers: [-0.6521739130434783]
 -72   76   -4   (number of answers: 1), answers: [0.05263157894736842]
  40   46   24   (number of answers: 1), answers: [-0.5217391304347826]
 -28   14   16   (number of answers: 1), answers: [-1.1428571428571428]
  42  -28   21   (number of answers: 1), answers: [0.75]
 -76    0   34   (number of answers: 0), answers: []
   0   21   (number of answers: 0), answers: []
 -10  -10   (number of answers: 1), answers: [-1.0]
 -28    0  -24    0   96   (number of answers: 0), answers: []
 -64    0    0    0   24   (number of answers: 0), answers: []
 -15    0   -8    0  -24   (number of answers: 0), answers: []
   0  -36    0   (number of answers: 1), answers: [-0.0]
   0   44   -4   (number of answers: 1), answers: [0.09090909090909091]
   0   48  -24   (number of answers: 1), answers: [0.5]
  -3   16   (number of answers: 1), answers: [5.333333333333333]
   0   -9   (number of answers: 0), answers: []
   0  -30   (number of answers: 0), answers: []
 -21   39   (number of answers: 1), answers: [1.8571428571428572]
  96    0   36   (number of answers: 0), answers: []
  48   12   18   (number of answers: 1), answers: [-1.5]
   0    0   -4   (number of answers: 0), answers: []
 -16   54    0   (number of answers: 1), answers: [0.0]
  24   24    0   (number of answers: 1), answers: [0.0]
 -60  -42  -42   (number of answers: 1), answers: [-1.0]
 -36   -8   (number of answers: 1), answers: [-0.2222222222222222]
  28    0   (number of answers: 1), answers: [0.0]
   0   60   21   (number of answers: 1), answers: [-0.35]
  19   10    0   (number of answers: 1), answers: [0.0]
  18    4    0   (number of answers: 1), answers: [0.0]
  24   48  -46   (number of answers: 1), answers: [0.9583333333333334]
  10  -52   -6   (number of answers: 1), answers: [-0.11538461538461539]
   0   51   36   (number of answers: 1), answers: [-0.7058823529411765]
   0    0infinite number of answers
   0   60   (number of answers: 0), answers: []
   0   45   (number of answers: 0), answers: []
 -64    9   (number of answers: 1), answers: [0.140625]
 -15    0  -23    0    4   (number of answers: 0), answers: []
 -18    0  -42    0   44   (number of answers: 0), answers: []
 -36    0    0    0  -25   (number of answers: 0), answers: []
 -69    0   -4   (number of answers: 0), answers: []
 -34   -4   20   (number of answers: 1), answers: [5.0]
  15    4   -8   (number of answers: 1), answers: [2.0]
 -12   48   17   (number of answers: 1), answers: [-0.3541666666666667]
  32   66   57   (number of answers: 1), answers: [-0.8636363636363636]
   0    0  -64   (number of answers: 0), answers: []
 -64   -4   30   (number of answers: 1), answers: [7.5]
   0   25   16   (number of answers: 1), answers: [-0.64]
  24  -10  -14   (number of answers: 1), answers: [-1.4]
  92   10  -56   (number of answers: 1), answers: [5.6]
   0   -5  -56   (number of answers: 1), answers: [-11.2]
 -80  -34    0   (number of answers: 1), answers: [-0.0]
 -33  -72   36   (number of answers: 1), answers: [0.5]
  -6    3   36   (number of answers: 1), answers: [-12.0]
 -75    0   10   (number of answers: 0), answers: []
   0   46   (number of answers: 0), answers: []
 -21  -13   (number of answers: 1), answers: [-0.6190476190476191]
   0    4   72   (number of answers: 1), answers: [-18.0]
   0  -72  -36   (number of answers: 1), answers: [-0.5]
  12    0    0infinite number of answers
 -46   57    4   (number of answers: 1), answers: [-0.07017543859649122]
   0    0   25   (number of answers: 0), answers: []
 -10  -60   -6   (number of answers: 1), answers: [-0.1]
  54    0    0infinite number of answers
  -8  -96  -44   (number of answers: 1), answers: [-0.4583333333333333]
  24  -42  -88   (number of answers: 1), answers: [-2.0952380952380953]
  42    0   18   (number of answers: 0), answers: []
 -44    0   -6   (number of answers: 0), answers: []
 -39  -69  -10   (number of answers: 1), answers: [-0.14492753623188406]
   0  -19   (number of answers: 0), answers: []
   0    2   (number of answers: 0), answers: []
 -48    0   32    0    0   (number of answers: 1), answers: [0.0]
 -80    0   32    0  -15   (number of answers: 0), answers: []
   0    0   22    0  -54   (number of answers: 0), answers: []
  16    0   -9   (number of answers: 0), answers: []
 -14  -50   24   (number of answers: 1), answers: [0.48]
  64    8   48   (number of answers: 1), answers: [-6.0]
 -11  -22  -75   (number of answers: 1), answers: [-3.409090909090909]
 -36   15    5   (number of answers: 1), answers: [-0.3333333333333333]
   0   -9  -44   (number of answers: 1), answers: [-4.888888888888889]
 -24    0    0infinite number of answers
  -8  -42    2   (number of answers: 1), answers: [0.047619047619047616]
   0  -20   10   (number of answers: 1), answers: [0.5]
   0    0  -76    0   10   (number of answers: 0), answers: []
 -32    0   12    0   80   (number of answers: 0), answers: []
  10    0    4    0  -48   (number of answers: 0), answers: []
  13   40   (number of answers: 1), answers: [-3.076923076923077]
   0  -30   (number of answers: 0), answers: []
  36  -10    3   (number of answers: 1), answers: [0.3]
 -33   92    0   (number of answers: 1), answers: [0.0]
 -24    0    0infinite number of answers
 -10  -12   (number of answers: 1), answers: [-1.2]
   0  -60   (number of answers: 0), answers: []
 -16    0   -8    0   -3   (number of answers: 0), answers: []
  -9    0    3    0   36   (number of answers: 0), answers: []
   0    0    0    0   44   (number of answers: 0), answers: []
   0    0   72    0    0   (number of answers: 1), answers: [0.0]
 -24    0    0    0    0infinite number of answers
 -16    0   22    0   -4   (number of answers: 0), answers: []
 -36    0    0    0  -60   (number of answers: 0), answers: []
   0    0   60    0   -4   (number of answers: 0), answers: []
 -48    0  -12    0    0   (number of answers: 1), answers: [0.0]
 -18    0   26    0   48   (number of answers: 0), answers: []
   0    0    0    0   18   (number of answers: 0), answers: []
 -45    0  -48    0    0   (number of answers: 1), answers: [0.0]
  22    0   12   (number of answers: 0), answers: []
 -64    5   63   (number of answers: 1), answers: [-12.6]
  -2    0    0infinite number of answers
 -42    0   (number of answers: 1), answers: [-0.0]
  -3  -56   (number of answers: 1), answers: [-18.666666666666668]
  20   20    8   (number of answers: 1), answers: [-0.4]
 -60  -15  -24   (number of answers: 1), answers: [-1.6]
  12    0   14   (number of answers: 0), answers: []
 -30    0   (number of answers: 1), answers: [-0.0]
 -12    0   (number of answers: 1), answers: [-0.0]
 -36   72    0   (number of answers: 1), answers: [0.0]
  75   19  -28   (number of answers: 1), answers: [1.4736842105263157]
 -20   21  -14   (number of answers: 1), answers: [0.6666666666666666]
  28    0    0    0   -3   (number of answers: 0), answers: []
  16    0   -4    0    4   (number of answers: 0), answers: []
 -76    0   32    0  -60   (number of answers: 0), answers: []
  18   72   -2   (number of answers: 1), answers: [0.027777777777777776]
  42    0   -9   (number of answers: 0), answers: []
  30  -88  100   (number of answers: 1), answers: [1.1363636363636365]
  12   72   (number of answers: 1), answers: [-6.0]
 -10  -66   (number of answers: 1), answers: [-6.6]
 100   -9    0   (number of answers: 1), answers: [-0.0]
 -39    0    0infinite number of answers
   0   72   27   (number of answers: 1), answers: [-0.375]
  60    0    0    0   12   (number of answers: 0), answers: []
   0    0    0    0  -22   (number of answers: 0), answers: []
  17    0  -63    0   -4   (number of answers: 0), answers: []
   0  -20    0   (number of answers: 1), answers: [-0.0]
   0   60  -33   (number of answers: 1), answers: [0.55]
  48   30    0   (number of answers: 1), answers: [0.0]
   0  -38    0   (number of answers: 1), answers: [-0.0]
  48  -50  -38   (number of answers: 1), answers: [-0.76]
 -48    0    4   (number of answers: 0), answers: []
 -36   76   (number of answers: 1), answers: [2.111111111111111]
 -20  -75   (number of answers: 1), answers: [-3.75]
  -4   18    8   (number of answers: 1), answers: [-0.4444444444444444]
   0    0    8   (number of answers: 0), answers: []
  40    0   68   (number of answers: 0), answers: []
  10    0   -8    0    4   (number of answers: 0), answers: []
 -40    0   50    0  -24   (number of answers: 0), answers: []
   4    0    0    0   18   (number of answers: 0), answers: []
   0  -18   -6   (number of answers: 1), answers: [-0.3333333333333333]
 -28    0   44   (number of answers: 0), answers: []
   8  -68  -20   (number of answers: 1), answers: [-0.29411764705882354]
 -28   24   (number of answers: 1), answers: [0.8571428571428571]
 -32  -20   (number of answers: 1), answers: [-0.625]
   8    0   (number of answers: 1), answers: [0.0]
  21   10   (number of answers: 1), answers: [-0.47619047619047616]
  -6    0  -14    0    4   (number of answers: 0), answers: []
  20    0    0    0  -46   (number of answers: 0), answers: []
 -20    0    8    0  -12   (number of answers: 0), answers: []
   0   88   (number of answers: 0), answers: []
  64  -38   (number of answers: 1), answers: [0.59375]
 -46    0   23   (number of answers: 0), answers: []
   0  -23   27   (number of answers: 1), answers: [1.173913043478261]
   0   25  -42   (number of answers: 1), answers: [1.68]
   0    0  -16    0   32   (number of answers: 0), answers: []
   0    0   12    0  -12   (number of answers: 0), answers: []
 -18    0   60    0   19   (number of answers: 0), answers: []
  -6    0    2   (number of answers: 0), answers: []
  76    0  -36   (number of answers: 0), answers: []
 -18  -60   63   (number of answers: 1), answers: [1.05]
  23  -60   (number of answers: 1), answers: [2.608695652173913]
  18  -28   (number of answers: 1), answers: [1.5555555555555556]
 -15   12  -23   (number of answers: 1), answers: [1.9166666666666667]
 -16   80   44   (number of answers: 1), answers: [-0.55]
   0   51   -8   (number of answers: 1), answers: [0.1568627450980392]
 -68   10    0   (number of answers: 1), answers: [0.0]
 -17    8    0   (number of answers: 1), answers: [0.0]
  16   -3   40   (number of answers: 1), answers: [13.333333333333334]
   0   16   (number of answers: 0), answers: []
  63    3   (number of answers: 1), answers: [-0.047619047619047616]
  -9    0  -16   (number of answers: 0), answers: []
  26   80  -23   (number of answers: 1), answers: [0.2875]
 -30    0   23   (number of answers: 0), answers: []
  12  -20   (number of answers: 1), answers: [1.6666666666666667]
 -14  -36   (number of answers: 1), answers: [-2.5714285714285716]
  36   -2   (number of answers: 1), answers: [0.05555555555555555]
  44  -56   (number of answers: 1), answers: [1.2727272727272727]
  25    0    0    0  -36   (number of answers: 0), answers: []
  64    0    0    0   18   (number of answers: 0), answers: []
 100    0    0    0    3   (number of answers: 0), answers: []
   0    0   30    0   46   (number of answers: 0), answers: []
  -2    0  -24    0   48   (number of answers: 0), answers: []
   0    0   46    0    0   (number of answers: 1), answers: [0.0]
 -32   38   (number of answers: 1), answers: [1.1875]
 -68    0   (number of answers: 1), answers: [-0.0]
   0  -34   (number of answers: 0), answers: []
  46  -20   (number of answers: 1), answers: [0.43478260869565216]
 -36   -9    0   (number of answers: 1), answers: [-0.0]
  18   20   48   (number of answers: 1), answers: [-2.4]
 -18  -12   -9   (number of answers: 1), answers: [-0.75]
   0    0   12    0   30   (number of answers: 0), answers: []
   0    0    2    0    0   (number of answers: 1), answers: [0.0]
   0    0  -24    0    0   (number of answers: 1), answers: [0.0]
   0    0    6   (number of answers: 0), answers: []
  92   48  -32   (number of answers: 1), answers: [0.6666666666666666]
 -36   40    0   (number of answers: 1), answers: [0.0]
 -20    0    0    0  -92   (number of answers: 0), answers: []
  12    0  -72    0   28   (number of answers: 0), answers: []
  18    0   22    0  -15   (number of answers: 0), answers: []
 -15    0  -36    0   17   (number of answers: 0), answers: []
  72    0   -1    0  -24   (number of answers: 0), answers: []
  38    0    0    0    4   (number of answers: 0), answers: []
  -3   30  -32   (number of answers: 1), answers: [1.0666666666666667]
   0    0   36   (number of answers: 0), answers: []
 -36  -16   28   (number of answers: 1), answers: [1.75]
  -4  -66   (number of answers: 1), answers: [-16.5]
 -36    8   (number of answers: 1), answers: [0.2222222222222222]
 -28   96   (number of answers: 1), answers: [3.4285714285714284]
 -11  -18   (number of answers: 1), answers: [-1.6363636363636365]
   0    0   40   (number of answers: 0), answers: []
 -20    0  -18   (number of answers: 0), answers: []
  28   64   20   (number of answers: 1), answers: [-0.3125]
   2    0   32    0    0   (number of answers: 1), answers: [0.0]
   0    0  -36    0   92   (number of answers: 0), answers: []
  30    0    5    0  -48   (number of answers: 0), answers: []
  44    0  -12    0  -16   (number of answers: 0), answers: []
 -66    0  -19    0   -4   (number of answers: 0), answers: []
 -22    0    0    0  -20   (number of answers: 0), answers: []
  26    5   (number of answers: 1), answers: [-0.19230769230769232]
   5   63   (number of answers: 1), answers: [-12.6]
   0  -15   (number of answers: 0), answers: []
   3   -4   (number of answers: 1), answers: [1.3333333333333333]
 -84    0   69    0    0   (number of answers: 1), answers: [0.0]
   0    0   14    0    3   (number of answers: 0), answers: []
   6    0  -12    0   11   (number of answers: 0), answers: []
  14  -34   -3   (number of answers: 1), answers: [-0.08823529411764706]
  10    0   63   (number of answers: 0), answers: []
   0   15  -14   (number of answers: 1), answers: [0.9333333333333333]
 -60   36    2   (number of answers: 1), answers: [-0.05555555555555555]
 -20  -13    0   (number of answers: 1), answers: [-0.0]
 -19  -24    0   (number of answers: 1), answers: [-0.0]
 -38    0   (number of answers: 1), answers: [-0.0]
   0    0infinite number of answers
 -48   -8   (number of answers: 1), answers: [-0.16666666666666666]
  60    8   (number of answers: 1), answers: [-0.13333333333333333]
 -64  -54    0   (number of answers: 1), answers: [-0.0]
  64   96  -69   (number of answers: 1), answers: [0.71875]
   7  -40   14   (number of answers: 1), answers: [0.35]
   6  -72    0   (number of answers: 1), answers: [-0.0]
   0  -18  -16   (number of answers: 1), answers: [-0.8888888888888888]
   9    0  -42   (number of answers: 0), answers: []
   0    0    0infinite number of answers
   0    8   30   (number of answers: 1), answers: [-3.75]
  40    0   15   (number of answers: 0), answers: []
   3  -22   -4   (number of answers: 1), answers: [-0.18181818181818182]
   9   16    0   (number of answers: 1), answers: [0.0]
   0  -32    0   (number of answers: 1), answers: [-0.0]
  16    0  -56    0  -18   (number of answers: 0), answers: []
